service_date,station_name,gated_entries
2018-01-13,Broadway,2484.0
2018-01-13,Central,7562.0
2018-01-13,Charles/MGH,2910.0
2018-01-13,Chinatown,4177.0
2018-01-13,Community College,974.0
2018-01-13,Copley,7916.0
2018-01-13,Courthouse,665.0
2018-01-13,Davis,5377.0
2018-01-13,Downtown Crossing,10555.0
2018-01-13,Fields Corner,2508.0
2018-01-13,Forest Hills,5685.0
2018-01-13,Government Center,3068.0
2018-01-13,Green Street,1443.0
2018-01-13,Harvard,9499.0
2018-01-13,Haymarket,8269.0
2018-01-13,Hynes Convention Center,5137.0
2018-01-13,JFK/UMass,2355.0
2018-01-13,Jackson Square,2672.0
2018-01-13,Kendall/MIT,3719.0
2018-01-13,Kenmore,4405.0
2018-01-13,Lechmere,3340.0
2018-01-13,Malden Center,5113.0
2018-01-13,Massachusetts Avenue,2950.0
2018-01-13,Maverick,6309.0
2018-01-13,North Quincy,3033.0
2018-01-13,North Station,6888.0
2018-01-13,Oak Grove,2322.0
2018-01-13,Orient Heights,2124.0
2018-01-13,Park Street,7462.0
2018-01-13,Porter,4013.0
2018-01-13,Prudential,2847.0
2018-01-13,Quincy Adams,1192.0
2018-01-13,Quincy Center,3121.0
2018-01-13,Revere Beach,1733.0
2018-01-13,Riverside,803.0
2018-01-13,Roxbury Crossing,1750.0
2018-01-13,Ruggles,3738.0
2018-01-13,Savin Hill,872.0
2018-01-13,Science Park,604.0
2018-01-13,Shawmut,961.0
2018-01-13,South Station,6838.0
2018-01-13,State Street,4192.0
2018-01-13,Stony Brook,1754.0
2018-01-13,Suffolk Downs,241.0
2018-01-13,Sullivan Square,4021.0
2018-01-13,Symphony,927.0
2018-01-13,Tufts Medical Center,2093.0
2018-01-13,Wellington,2697.0
2018-01-13,Wonderland,3051.0
2018-01-13,Wood Island,1137.0
2018-01-13,World Trade Center,845.0
2018-01-14,Airport,3771.0
2018-01-14,Alewife,2645.0
2018-01-14,Andrew,1891.0
2018-01-14,Aquarium,1995.0
2018-01-14,Arlington,2403.0
2018-01-14,Ashmont,2545.0
2018-01-14,Assembly,1291.0
2018-01-14,Back Bay,4577.0
2018-01-14,Beachmont,1180.0
2018-01-14,Bowdoin,407.0
2018-01-14,Boylston,3516.0
2018-01-14,Braintree,1037.0
2018-01-14,Broadway,1839.0
2018-01-14,Central,5883.0
2018-01-14,Charles/MGH,2306.0
2018-01-14,Chinatown,3103.0
2018-01-14,Community College,730.0
2018-01-14,Copley,6105.0
2018-01-14,Courthouse,501.0
2018-01-14,Davis,3856.0
2018-01-14,Downtown Crossing,7958.0
2018-01-14,Fields Corner,1844.0
2018-01-14,Forest Hills,3950.0
2018-01-14,Government Center,2147.0
2018-01-14,Green Street,899.0
2018-01-14,Harvard,7530.0
2018-01-14,Haymarket,4663.0
2018-01-14,Hynes Convention Center,4184.0
2018-01-14,JFK/UMass,1747.0
2018-01-14,Jackson Square,1861.0
2018-01-14,Kendall/MIT,3382.0
2018-01-14,Kenmore,3629.0
2018-01-14,Lechmere,2412.0
2018-01-14,Malden Center,3683.0
2018-01-14,Massachusetts Avenue,2223.0
2018-01-14,Maverick,4537.0
2018-01-14,North Quincy,2175.0
2018-01-14,North Station,2946.0
2018-01-14,Oak Grove,1520.0
2018-01-14,Orient Heights,1466.0
2018-01-14,Park Street,6243.0
2018-01-14,Porter,2966.0
2018-01-14,Prudential,2425.0
2018-01-14,Quincy Adams,860.0
2018-01-14,Quincy Center,2032.0
2018-01-14,Revere Beach,1315.0
2018-01-14,Riverside,560.0
2018-01-14,Roxbury Crossing,1228.0
2018-01-14,Ruggles,2913.0
2018-01-14,Savin Hill,733.0
2018-01-14,Science Park,413.0
2018-01-14,Shawmut,683.0
2018-01-14,South Station,5783.0
2018-01-14,State Street,2946.0
2018-01-14,Stony Brook,1109.0
2018-01-14,Suffolk Downs,155.0
2018-01-14,Sullivan Square,2744.0
2018-01-14,Symphony,875.0
2018-01-14,Tufts Medical Center,1749.0
2018-01-14,Wellington,1730.0
2018-01-14,Wonderland,2139.0
2018-01-14,Wood Island,848.0
2018-01-14,World Trade Center,800.0
2018-01-15,Airport,4961.0
2018-01-15,Alewife,4597.0
2018-01-15,Andrew,2840.0
2018-01-15,Aquarium,2400.0
2018-01-15,Arlington,4329.0
2018-01-15,Ashmont,3873.0
2018-01-15,Assembly,1677.0
2018-01-15,Back Bay,7268.0
2018-01-15,Beachmont,1500.0
2018-01-15,Bowdoin,674.0
2018-01-15,Boylston,3436.0
2018-01-15,Braintree,1945.0
2018-01-15,Broadway,2722.0
2018-01-15,Central,8424.0
2018-01-15,Charles/MGH,3165.0
2018-01-15,Chinatown,3482.0
2018-01-15,Community College,1196.0
2018-01-15,Copley,7493.0
2018-01-15,Courthouse,1412.0
2018-01-15,Davis,5464.0
2018-01-15,Downtown Crossing,11747.0
2018-01-15,Fields Corner,2363.0
2018-01-15,Forest Hills,5593.0
2018-01-15,Government Center,2880.0
2018-01-15,Green Street,1271.0
2018-01-15,Harvard,8383.0
2018-01-15,Haymarket,5402.0
2018-01-15,Hynes Convention Center,4645.0
2018-01-15,JFK/UMass,2221.0
2018-01-15,Jackson Square,2627.0
2018-01-15,Kendall/MIT,5516.0
2018-01-15,Kenmore,3762.0
2018-01-15,Lechmere,3412.0
2018-01-15,Malden Center,5405.0
2018-01-15,Massachusetts Avenue,2808.0
2018-01-15,Maverick,6028.0
2018-01-15,North Quincy,3587.0
2018-01-15,North Station,8673.0
2018-01-15,Oak Grove,2785.0
2018-01-15,Orient Heights,1896.0
2018-01-15,Park Street,7035.0
2018-01-15,Porter,4081.0
2018-01-15,Prudential,2763.0
2018-01-15,Quincy Adams,1682.0
2018-01-15,Quincy Center,3342.0
2018-01-15,Revere Beach,1427.0
2018-01-15,Riverside,918.0
2018-01-15,Roxbury Crossing,1551.0
2018-01-15,Ruggles,4002.0
2018-01-15,Savin Hill,1014.0
2018-01-15,Science Park,631.0
2018-01-15,Shawmut,951.0
2018-01-15,South Station,11470.0
2018-01-15,State Street,5516.0
2018-01-15,Stony Brook,1576.0
2018-01-15,Suffolk Downs,174.0
2018-01-15,Sullivan Square,4753.0
2018-01-15,Symphony,1217.0
2018-01-15,Tufts Medical Center,2356.0
2018-01-15,Wellington,3168.0
2018-01-15,Wonderland,3272.0
2018-01-15,Wood Island,1092.0
2018-01-15,World Trade Center,789.0
2018-01-16,Airport,6508.0
2018-01-16,Alewife,11544.0
2018-01-16,Andrew,5848.0
2018-01-16,Aquarium,3917.0
2018-01-16,Arlington,6916.0
2018-01-16,Ashmont,8783.0
2018-01-16,Assembly,2977.0
2018-01-16,Back Bay,16123.0
2018-01-16,Beachmont,2942.0
2018-01-16,Bowdoin,2202.0
2018-01-16,Boylston,5025.0
2018-01-16,Braintree,4227.0
2018-01-16,Broadway,5927.0
2018-01-16,Central,14355.0
2018-01-16,Charles/MGH,10337.0
2018-01-16,Chinatown,6023.0
2018-01-16,Community College,5846.0
2018-01-16,Copley,12196.0
2018-01-16,Courthouse,1912.0
2018-01-16,Davis,11393.0
2018-01-16,Downtown Crossing,24177.0
2018-01-16,Fields Corner,4903.0
2018-01-16,Forest Hills,13150.0
2018-01-16,Government Center,7008.0
2018-01-16,Green Street,3107.0
2018-01-16,Harvard,17872.0
2018-01-16,Haymarket,9751.0
2018-01-16,Hynes Convention Center,6502.0
2018-01-16,JFK/UMass,6098.0
2018-01-16,Jackson Square,5657.0
2018-01-16,Kendall/MIT,15786.0
2018-01-16,Kenmore,7003.0
2018-01-16,Lechmere,5545.0
2018-01-16,Malden Center,11583.0
2018-01-16,Massachusetts Avenue,5770.0
2018-01-16,Maverick,10746.0
2018-01-16,North Quincy,8714.0
2018-01-16,North Station,18563.0
2018-01-16,Oak Grove,6714.0
2018-01-16,Orient Heights,3953.0
2018-01-16,Park Street,17026.0
2018-01-16,Porter,7359.0
2018-01-16,Prudential,3107.0
2018-01-16,Quincy Adams,4777.0
2018-01-16,Quincy Center,7945.0
2018-01-16,Revere Beach,2866.0
2018-01-16,Riverside,1667.0
2018-01-16,Roxbury Crossing,4739.0
2018-01-16,Ruggles,10619.0
2018-01-16,Savin Hill,2237.0
2018-01-16,Science Park,697.0
2018-01-16,Shawmut,2464.0
2018-01-16,South Station,24767.0
2018-01-16,State Street,14003.0
2018-01-16,Stony Brook,3598.0
2018-01-16,Suffolk Downs,360.0
2018-01-16,Sullivan Square,8884.0
2018-01-16,Symphony,1522.0
2018-01-16,Tufts Medical Center,6527.0
2018-01-16,Wellington,7169.0
2018-01-16,Wonderland,6720.0
2018-01-16,Wood Island,1987.0
2018-01-16,World Trade Center,840.0
2018-01-17,Airport,5854.0
2018-01-17,Alewife,9324.0
2018-01-17,Andrew,5498.0
2018-01-17,Aquarium,2956.0
2018-01-17,Arlington,6370.0
2018-01-17,Ashmont,8017.0
2018-01-17,Assembly,2472.0
2018-01-17,Back Bay,14687.0
2018-01-17,Beachmont,2740.0
2018-01-17,Bowdoin,2059.0
2018-01-17,Boylston,4768.0
2018-01-17,Braintree,4043.0
2018-01-17,Broadway,5769.0
2018-01-17,Central,13865.0
2018-01-17,Charles/MGH,10164.0
2018-01-17,Chinatown,5214.0
2018-01-17,Community College,5549.0
2018-01-17,Copley,10920.0
2018-01-17,Courthouse,1789.0
2018-01-17,Davis,10362.0
2018-01-17,Downtown Crossing,21204.0
2018-01-17,Fields Corner,4409.0
2018-01-17,Forest Hills,12308.0
2018-01-17,Government Center,6461.0
2018-01-17,Green Street,3141.0
2018-01-17,Harvard,16137.0
2018-01-17,Haymarket,8877.0
2018-01-17,Hynes Convention Center,6142.0
2018-01-17,JFK/UMass,5628.0
2018-01-17,Jackson Square,5222.0
2018-01-17,Kendall/MIT,14875.0
2018-01-17,Kenmore,6588.0
2018-01-17,Lechmere,5051.0
2018-01-17,Malden Center,10232.0
2018-01-17,Massachusetts Avenue,5466.0
2018-01-17,Maverick,9913.0
2018-01-17,North Quincy,7654.0
2018-01-17,North Station,16464.0
2018-01-17,Oak Grove,6144.0
2018-01-17,Orient Heights,3700.0
2018-01-17,Park Street,14971.0
2018-01-17,Porter,7220.0
2018-01-17,Prudential,2944.0
2018-01-17,Quincy Adams,4082.0
2018-01-17,Quincy Center,7118.0
2018-01-17,Revere Beach,2351.0
2018-01-17,Riverside,1402.0
2018-01-17,Roxbury Crossing,4282.0
2018-01-17,Ruggles,10109.0
2018-01-17,Savin Hill,2066.0
2018-01-17,Science Park,654.0
2018-01-17,Shawmut,2237.0
2018-01-17,South Station,21570.0
2018-01-17,State Street,12965.0
2018-01-17,Stony Brook,3318.0
2018-01-17,Suffolk Downs,346.0
2018-01-17,Sullivan Square,8086.0
2018-01-17,Symphony,1518.0
2018-01-17,Tufts Medical Center,6130.0
2018-01-17,Wellington,6184.0
2018-01-17,Wonderland,6003.0
2018-01-17,Wood Island,1829.0
2018-01-17,World Trade Center,775.0
2018-01-18,Airport,6286.0
2018-01-18,Alewife,11805.0
2018-01-18,Andrew,5837.0
2018-01-18,Aquarium,3764.0
2018-01-18,Arlington,7436.0
2018-01-18,Ashmont,8810.0
2018-01-18,Assembly,2970.0
2018-01-18,Back Bay,16891.0
2018-01-18,Beachmont,3039.0
2018-01-18,Bowdoin,2075.0
2018-01-18,Boylston,5239.0
2018-01-18,Braintree,4318.0
2018-01-18,Broadway,6333.0
2018-01-18,Central,15759.0
2018-01-18,Charles/MGH,10692.0
2018-01-18,Chinatown,6140.0
2018-01-18,Community College,5656.0
2018-01-18,Copley,12319.0
2018-01-18,Courthouse,2003.0
2018-01-18,Davis,10444.0
2018-01-18,Downtown Crossing,23431.0
2018-01-18,Fields Corner,4971.0
2018-01-18,Forest Hills,13556.0
2018-01-18,Government Center,7291.0
2018-01-18,Green Street,3484.0
2018-01-18,Harvard,18457.0
2018-01-18,Haymarket,10091.0
2018-01-18,Hynes Convention Center,6761.0
2018-01-18,JFK/UMass,6450.0
2018-01-18,Jackson Square,5676.0
2018-01-18,Kendall/MIT,17342.0
2018-01-18,Kenmore,12158.0
2018-01-18,Lechmere,5624.0
2018-01-18,Malden Center,11747.0
2018-01-18,Massachusetts Avenue,6088.0
2018-01-18,Maverick,10733.0
2018-01-18,North Quincy,8968.0
2018-01-18,North Station,18598.0
2018-01-18,Oak Grove,6901.0
2018-01-18,Orient Heights,4125.0
2018-01-18,Park Street,17090.0
2018-01-18,Porter,6962.0
2018-01-18,Prudential,3290.0
2018-01-18,Quincy Adams,4771.0
2018-01-18,Quincy Center,7976.0
2018-01-18,Revere Beach,2933.0
2018-01-18,Riverside,1649.0
2018-01-18,Roxbury Crossing,4750.0
2018-01-18,Ruggles,10773.0
2018-01-18,Savin Hill,2332.0
2018-01-18,Science Park,727.0
2018-01-18,Shawmut,2351.0
2018-01-18,South Station,23632.0
2018-01-18,State Street,13883.0
2018-01-18,Stony Brook,3701.0
2018-01-18,Suffolk Downs,284.0
2018-01-18,Sullivan Square,8989.0
2018-01-18,Symphony,1913.0
2018-01-18,Tufts Medical Center,6498.0
2018-01-18,Wellington,7314.0
2018-01-18,Wonderland,6670.0
2018-01-18,Wood Island,1877.0
2018-01-18,World Trade Center,835.0
2018-01-19,Airport,6433.0
2018-01-19,Alewife,11150.0
2018-01-19,Andrew,5831.0
2018-01-19,Aquarium,3430.0
2018-01-19,Arlington,6619.0
2018-01-19,Ashmont,8272.0
2018-01-19,Assembly,2828.0
2018-01-19,Back Bay,15657.0
2018-01-19,Beachmont,2977.0
2018-01-19,Bowdoin,1898.0
2018-01-19,Boylston,5455.0
2018-01-19,Braintree,4196.0
2018-01-19,Broadway,5915.0
2018-01-19,Central,15133.0
2018-01-19,Charles/MGH,10030.0
2018-01-19,Chinatown,6143.0
2018-01-19,Community College,4260.0
2018-01-19,Copley,11828.0
2018-01-19,Courthouse,1864.0
2018-01-19,Davis,11482.0
2018-01-19,Downtown Crossing,22924.0
2018-01-19,Fields Corner,4853.0
2018-01-19,Forest Hills,13154.0
2018-01-19,Government Center,6874.0
2018-01-19,Green Street,3316.0
2018-01-19,Harvard,18589.0
2018-01-19,Haymarket,11686.0
2018-01-19,Hynes Convention Center,7090.0
2018-01-19,JFK/UMass,6138.0
2018-01-19,Jackson Square,5139.0
2018-01-19,Kendall/MIT,15638.0
2018-01-19,Kenmore,7565.0
2018-01-19,Lechmere,5653.0
2018-01-19,Malden Center,11183.0
2018-01-19,Massachusetts Avenue,6069.0
2018-01-19,Maverick,10884.0
2018-01-19,North Quincy,8584.0
2018-01-19,North Station,14147.0
2018-01-19,Oak Grove,6206.0
2018-01-19,Orient Heights,4056.0
2018-01-19,Park Street,16561.0
2018-01-19,Porter,7931.0
2018-01-19,Prudential,3551.0
2018-01-19,Quincy Adams,4292.0
2018-01-19,Quincy Center,7556.0
2018-01-19,Revere Beach,2889.0
2018-01-19,Riverside,1735.0
2018-01-19,Roxbury Crossing,4794.0
2018-01-19,Ruggles,9823.0
2018-01-19,Savin Hill,2324.0
2018-01-19,Science Park,781.0
2018-01-19,Shawmut,2254.0
2018-01-19,South Station,23097.0
2018-01-19,State Street,12031.0
2018-01-19,Stony Brook,3558.0
2018-01-19,Suffolk Downs,471.0
2018-01-19,Sullivan Square,8432.0
2018-01-19,Symphony,1907.0
2018-01-19,Tufts Medical Center,6150.0
2018-01-19,Wellington,6703.0
2018-01-19,Wonderland,6093.0
2018-01-19,Wood Island,2095.0
2018-01-19,World Trade Center,730.0
2018-01-20,Airport,4559.0
2018-01-20,Alewife,6115.0
2018-01-20,Andrew,3023.0
2018-01-20,Aquarium,2820.0
2018-01-20,Arlington,3358.0
2018-01-20,Ashmont,4073.0
2018-01-20,Assembly,1944.0
2018-01-20,Back Bay,6463.0
2018-01-20,Beachmont,1689.0
2018-01-20,Bowdoin,593.0
2018-01-20,Boylston,4025.0
2018-01-20,Braintree,4.0
2018-01-20,Broadway,2643.0
2018-01-20,Central,9088.0
2018-01-20,Charles/MGH,3465.0
2018-01-20,Chinatown,4021.0
2018-01-20,Community College,1738.0
2018-01-20,Copley,8847.0
2018-01-20,Courthouse,616.0
2018-01-20,Davis,6552.0
2018-01-20,Downtown Crossing,11359.0
2018-01-20,Fields Corner,2543.0
2018-01-20,Forest Hills,6194.0
2018-01-20,Government Center,3484.0
2018-01-20,Green Street,1675.0
2018-01-20,Harvard,19564.0
2018-01-20,Haymarket,7967.0
2018-01-20,Hynes Convention Center,6171.0
2018-01-20,JFK/UMass,2642.0
2018-01-20,Jackson Square,2756.0
2018-01-20,Kendall/MIT,4510.0
2018-01-20,Kenmore,5358.0
2018-01-20,Lechmere,3656.0
2018-01-20,Malden Center,5608.0
2018-01-20,Massachusetts Avenue,2390.0
2018-01-20,Maverick,6842.0
2018-01-20,North Quincy,8616.0
2018-01-20,North Station,4988.0
2018-01-20,Oak Grove,2537.0
2018-01-20,Orient Heights,2252.0
2018-01-20,Park Street,10200.0
2018-01-20,Porter,4473.0
2018-01-20,Prudential,2710.0
2018-01-20,Quincy Adams,55.0
2018-01-20,Quincy Center,32.0
2018-01-20,Revere Beach,1888.0
2018-01-20,Riverside,762.0
2018-01-20,Roxbury Crossing,1918.0
2018-01-20,Ruggles,4140.0
2018-01-20,Savin Hill,1109.0
2018-01-20,Science Park,645.0
2018-01-20,Shawmut,1021.0
2018-01-20,South Station,6989.0
2018-01-20,State Street,3612.0
2018-01-20,Stony Brook,1903.0
2018-01-20,Suffolk Downs,246.0
2018-01-20,Sullivan Square,3777.0
2018-01-20,Symphony,1478.0
2018-01-20,Tufts Medical Center,2404.0
2018-01-20,Wellington,2767.0
2018-01-20,Wonderland,3230.0
2018-01-20,Wood Island,1236.0
2018-01-20,World Trade Center,154.0
2018-01-21,Airport,3934.0
2018-01-21,Alewife,2725.0
2018-01-21,Andrew,2127.0
2018-01-21,Aquarium,2095.0
2018-01-21,Arlington,2377.0
2018-01-21,Ashmont,2588.0
2018-01-21,Assembly,1443.0
2018-01-21,Back Bay,4445.0
2018-01-21,Beachmont,1392.0
2018-01-21,Bowdoin,475.0
2018-01-21,Boylston,3005.0
2018-01-21,Braintree,1.0
2018-01-21,Broadway,1745.0
2018-01-21,Central,6540.0
2018-01-21,Charles/MGH,2551.0
2018-01-21,Chinatown,3052.0
2018-01-21,Community College,1024.0
2018-01-21,Copley,6248.0
2018-01-21,Courthouse,369.0
2018-01-21,Davis,4178.0
2018-01-21,Downtown Crossing,7621.0
2018-01-21,Fields Corner,1977.0
2018-01-21,Forest Hills,4095.0
2018-01-21,Government Center,2007.0
2018-01-21,Green Street,956.0
2018-01-21,Harvard,8099.0
2018-01-21,Haymarket,4204.0
2018-01-21,Hynes Convention Center,4324.0
2018-01-21,JFK/UMass,1950.0
2018-01-21,Jackson Square,2068.0
2018-01-21,Kendall/MIT,3299.0
2018-01-21,Kenmore,3641.0
2018-01-21,Lechmere,2560.0
2018-01-21,Malden Center,4061.0
2018-01-21,Massachusetts Avenue,2294.0
2018-01-21,Maverick,4851.0
2018-01-21,North Quincy,5518.0
2018-01-21,North Station,5435.0
2018-01-21,Oak Grove,1737.0
2018-01-21,Orient Heights,1660.0
2018-01-21,Park Street,6683.0
2018-01-21,Porter,2872.0
2018-01-21,Prudential,1759.0
2018-01-21,Quincy Adams,4.0
2018-01-21,Quincy Center,35.0
2018-01-21,Revere Beach,1466.0
2018-01-21,Riverside,512.0
2018-01-21,Roxbury Crossing,1284.0
2018-01-21,Ruggles,2928.0
2018-01-21,Savin Hill,757.0
2018-01-21,Science Park,374.0
2018-01-21,Shawmut,697.0
2018-01-21,South Station,6232.0
2018-01-21,State Street,3123.0
2018-01-21,Stony Brook,1191.0
2018-01-21,Suffolk Downs,182.0
2018-01-21,Sullivan Square,3115.0
2018-01-21,Symphony,861.0
2018-01-21,Tufts Medical Center,1779.0
2018-01-21,Wellington,1805.0
2018-01-21,Wonderland,2223.0
2018-01-21,Wood Island,956.0
2018-01-21,World Trade Center,133.0
2018-01-22,Airport,6099.0
2018-01-22,Alewife,11088.0
2018-01-22,Andrew,5672.0
2018-01-22,Aquarium,3929.0
2018-01-22,Arlington,6784.0
2018-01-22,Ashmont,8993.0
2018-01-22,Assembly,2556.0
2018-01-22,Back Bay,15389.0
2018-01-22,Beachmont,2969.0
2018-01-22,Bowdoin,2107.0
2018-01-22,Boylston,4922.0
2018-01-22,Braintree,4049.0
2018-01-22,Broadway,6062.0
2018-01-22,Central,14747.0
2018-01-22,Charles/MGH,10143.0
2018-01-22,Chinatown,5577.0
2018-01-22,Community College,6034.0
2018-01-22,Copley,10899.0
2018-01-22,Courthouse,1847.0
2018-01-22,Davis,10716.0
2018-01-22,Downtown Crossing,23222.0
2018-01-22,Fields Corner,4787.0
2018-01-22,Forest Hills,12533.0
2018-01-22,Government Center,6925.0
2018-01-22,Green Street,3221.0
2018-01-22,Harvard,17403.0
2018-01-22,Haymarket,9190.0
2018-01-22,Hynes Convention Center,6766.0
2018-01-22,JFK/UMass,9034.0
2018-01-22,Jackson Square,5139.0
2018-01-22,Kendall/MIT,16228.0
2018-01-22,Kenmore,6832.0
2018-01-22,Lechmere,5288.0
2018-01-22,Malden Center,11414.0
2018-01-22,Massachusetts Avenue,5708.0
2018-01-22,Maverick,10207.0
2018-01-22,North Quincy,8757.0
2018-01-22,North Station,14834.0
2018-01-22,Oak Grove,6428.0
2018-01-22,Orient Heights,3877.0
2018-01-22,Park Street,15789.0
2018-01-22,Porter,7998.0
2018-01-22,Prudential,2813.0
2018-01-22,Quincy Adams,4532.0
2018-01-22,Quincy Center,7778.0
2018-01-22,Revere Beach,2928.0
2018-01-22,Riverside,1602.0
2018-01-22,Roxbury Crossing,4472.0
2018-01-22,Ruggles,10259.0
2018-01-22,Savin Hill,2057.0
2018-01-22,Science Park,690.0
2018-01-22,Shawmut,2301.0
2018-01-22,South Station,24556.0
2018-01-22,State Street,14122.0
2018-01-22,Stony Brook,3324.0
2018-01-22,Suffolk Downs,328.0
2018-01-22,Sullivan Square,8095.0
2018-01-22,Symphony,1618.0
2018-01-22,Tufts Medical Center,6101.0
2018-01-22,Wellington,6781.0
2018-01-22,Wonderland,6528.0
2018-01-22,Wood Island,1979.0
2018-01-22,World Trade Center,865.0
2018-01-23,Airport,5585.0
2018-01-23,Alewife,11042.0
2018-01-23,Andrew,5570.0
2018-01-23,Aquarium,3841.0
2018-01-23,Arlington,7019.0
2018-01-23,Ashmont,8821.0
2018-01-23,Assembly,2277.0
2018-01-23,Back Bay,15438.0
2018-01-23,Beachmont,2949.0
2018-01-23,Bowdoin,1912.0
2018-01-23,Boylston,4968.0
2018-01-23,Braintree,4165.0
2018-01-23,Broadway,5910.0
2018-01-23,Central,14765.0
2018-01-23,Charles/MGH,10325.0
2018-01-23,Chinatown,5615.0
2018-01-23,Community College,5561.0
2018-01-23,Copley,10993.0
2018-01-23,Courthouse,1956.0
2018-01-23,Davis,11082.0
2018-01-23,Downtown Crossing,22740.0
2018-01-23,Fields Corner,4561.0
2018-01-23,Forest Hills,12723.0
2018-01-23,Government Center,6773.0
2018-01-23,Green Street,3035.0
2018-01-23,Harvard,17272.0
2018-01-23,Haymarket,9430.0
2018-01-23,Hynes Convention Center,6639.0
2018-01-23,JFK/UMass,8819.0
2018-01-23,Jackson Square,5347.0
2018-01-23,Kendall/MIT,16438.0
2018-01-23,Kenmore,7123.0
2018-01-23,Lechmere,5245.0
2018-01-23,Malden Center,11390.0
2018-01-23,Massachusetts Avenue,5525.0
2018-01-23,Maverick,10356.0
2018-01-23,North Quincy,8588.0
2018-01-23,North Station,15258.0
2018-01-23,Oak Grove,6688.0
2018-01-23,Orient Heights,3901.0
2018-01-23,Park Street,15437.0
2018-01-23,Porter,8275.0
2018-01-23,Prudential,3127.0
2018-01-23,Quincy Adams,4838.0
2018-01-23,Quincy Center,7701.0
2018-01-23,Revere Beach,2724.0
2018-01-23,Riverside,1586.0
2018-01-23,Roxbury Crossing,4392.0
2018-01-23,Ruggles,10401.0
2018-01-23,Savin Hill,1709.0
2018-01-23,Science Park,457.0
2018-01-23,Shawmut,2328.0
2018-01-23,South Station,24223.0
2018-01-23,State Street,13966.0
2018-01-23,Stony Brook,3476.0
2018-01-23,Suffolk Downs,307.0
2018-01-23,Sullivan Square,8495.0
2018-01-23,Symphony,1552.0
2018-01-23,Tufts Medical Center,5945.0
2018-01-23,Wellington,7024.0
2018-01-23,Wonderland,6486.0
2018-01-23,Wood Island,1942.0
2018-01-23,World Trade Center,819.0
2018-01-24,Airport,6060.0
2018-01-24,Alewife,11460.0
2018-01-24,Andrew,6154.0
2018-01-24,Aquarium,4128.0
2018-01-24,Arlington,7235.0
2018-01-24,Ashmont,9391.0
2018-01-24,Assembly,2458.0
2018-01-24,Back Bay,15888.0
2018-01-24,Beachmont,3181.0
2018-01-24,Bowdoin,2108.0
2018-01-24,Boylston,5428.0
2018-01-24,Braintree,4224.0
2018-01-24,Broadway,6463.0
2018-01-24,Central,15594.0
2018-01-24,Charles/MGH,10741.0
2018-01-24,Chinatown,6289.0
2018-01-24,Community College,5904.0
2018-01-24,Copley,12289.0
2018-01-24,Courthouse,1806.0
2018-01-24,Davis,11415.0
2018-01-24,Downtown Crossing,24133.0
2018-01-24,Fields Corner,4931.0
2018-01-24,Forest Hills,13306.0
2018-01-24,Government Center,7102.0
2018-01-24,Green Street,3065.0
2018-01-24,Harvard,17991.0
2018-01-24,Haymarket,9646.0
2018-01-24,Hynes Convention Center,7111.0
2018-01-24,JFK/UMass,9515.0
2018-01-24,Jackson Square,5582.0
2018-01-24,Kendall/MIT,17083.0
2018-01-24,Kenmore,7541.0
2018-01-24,Lechmere,5623.0
2018-01-24,Malden Center,12025.0
2018-01-24,Massachusetts Avenue,6055.0
2018-01-24,Maverick,10994.0
2018-01-24,North Quincy,9313.0
2018-01-24,North Station,12560.0
2018-01-24,Oak Grove,6719.0
2018-01-24,Orient Heights,4257.0
2018-01-24,Park Street,17468.0
2018-01-24,Porter,7903.0
2018-01-24,Prudential,3248.0
2018-01-24,Quincy Adams,4800.0
2018-01-24,Quincy Center,8236.0
2018-01-24,Revere Beach,2973.0
2018-01-24,Riverside,1684.0
2018-01-24,Roxbury Crossing,4851.0
2018-01-24,Ruggles,10617.0
2018-01-24,Savin Hill,2381.0
2018-01-24,Science Park,744.0
2018-01-24,Shawmut,2391.0
2018-01-24,South Station,24352.0
2018-01-24,State Street,13907.0
